A韻序,A聲調,A韻名,A韻(調整前),B小韻序,B紐,B呼,B等,B上字(null),B下字(null),C小韻內字序(不是Int),C字
194,入,入二十二,昔,3658,清,O,3,七,迹,5,洓
194,入,入二十二,昔,3658,清,O,3,七,迹,6,䟄
194,入,入二十二,昔,3658,清,O,3,七,迹,7,𧙞
194,入,入二十二,昔,3658,清,O,3,七,迹,8,嫧
194,入,入二十二,昔,3659,邪,O,3,祥,易,1,席
194,入,入二十二,昔,3659,邪,O,3,祥,易,2,夕
194,入,入二十二,昔,3659,邪,O,3,祥,易,3,穸
194,入,入二十二,昔,3659,邪,O,3,祥,易,4,汐
194,入,入二十二,昔,3659,邪,O,3,祥,易,5,𨛳
194,入,入二十二,昔,3659,邪,O,3,祥,易,6,蓆
194,入,入二十二,昔,3660,從,O,3,秦,昔,1,籍
194,入,入二十二,昔,3660,從,O,3,秦,昔,2,踖
194,入,入二十二,昔,3660,從,O,3,秦,昔,3,𨆮
194,入,入二十二,昔,3660,從,O,3,秦,昔,4,藉
194,入,入二十二,昔,3660,從,O,3,秦,昔,5,耤
194,入,入二十二,昔,3660,從,O,3,秦,昔,6,塉
194,入,入二十二,昔,3660,從,O,3,秦,昔,7,瘠
194,入,入二十二,昔,3660,從,O,3,秦,昔,8,庴
194,入,入二十二,昔,3660,從,O,3,秦,昔,9,猎
194,入,入二十二,昔,3660,從,O,3,秦,昔,10,葃
194,入,入二十二,昔,3660,從,O,3,秦,昔,11,膌
194,入,入二十二,昔,3660,從,O,3,秦,昔,12,䣢
194,入,入二十二,昔,3660,從,O,3,秦,昔,13,簎
194,入,入二十二,昔,3661,並,O,3,房,益,1,擗
194,入,入二十二,昔,3661,並,O,3,房,益,2,椑
194,入,入二十二,昔,3661,並,O,3,房,益,3,躄
194,入,入二十二,昔,3661,並,O,3,房,益,4,闢
194,入,入二十二,昔,3661,並,O,3,房,益,5,辟
194,入,入二十二,昔,3661,並,O,3,房,益,6,㱸
194,入,入二十二,昔,3661,並,O,3,房,益,7,𩪧
194,入,入二十二,昔,3661,並,O,3,房,益,8,萆
194,入,入二十二,昔,3661,並,O,3,房,益,9,𣮐
194,入,入二十二,昔,3662,以,C,3,營,隻,1,役
194,入,入二十二,昔,3662,以,C,3,營,隻,2,䓈
194,入,入二十二,昔,3662,以,C,3,營,隻,3,疫
194,入,入二十二,昔,3662,以,C,3,營,隻,4,𩷍
194,入,入二十二,昔,3662,以,C,3,營,隻,5,坄
194,入,入二十二,昔,3662,以,C,3,營,隻,6,垼
194,入,入二十二,昔,3662,以,C,3,營,隻,7,炈
194,入,入二十二,昔,3662,以,C,3,營,隻,8,𪁛
194,入,入二十二,昔,3662,以,C,3,營,隻,9,鈠
194,入,入二十二,昔,3662,以,C,3,營,隻,10,𩂹
194,入,入二十二,昔,3662,以,C,3,營,隻,11,豛
194,入,入二十二,昔,3662,以,C,3,營,隻,12,𧈻
194,入,入二十二,昔,3663,曉,C,3,許,役,1,瞁
194,入,入二十二,昔,3663,曉,C,3,許,役,2,𥆛
194,入,入二十二,昔,3664,幫,O,3,必,益,1,辟
194,入,入二十二,昔,3664,幫,O,3,必,益,2,璧
194,入,入二十二,昔,3664,幫,O,3,必,益,3,鐴
194,入,入二十二,昔,3664,幫,O,3,必,益,4,躄
194,入,入二十二,昔,3664,幫,O,3,必,益,5,𣦢
194,入,入二十二,昔,3664,幫,O,3,必,益,6,襞
194,入,入二十二,昔,3664,幫,O,3,必,益,7,𨐨
194,入,入二十二,昔,3665,滂,O,3,芳,辟,1,僻
194,入,入二十二,昔,3665,滂,O,3,芳,辟,2,辟
194,入,入二十二,昔,3665,滂,O,3,芳,辟,3,癖
194,入,入二十二,昔,3665,滂,O,3,芳,辟,4,廦
194,入,入二十二,昔,3666,船,O,3,食,亦,1,麝
194,入,入二十二,昔,3666,船,O,3,食,亦,2,射
194,入,入二十二,昔,3667,幫,O,3,彼,役,1,碧
194,入,入二十二,昔,3668,知,O,3,竹,益,1,𪐏
194,入,入二十二,昔,3669,徹,O,3,丑,亦,1,彳
194,入,入二十二,昔,3669,徹,O,3,丑,亦,2,𤭏
194,入,入二十二,昔,3670,章,C,3,之,役,1,𦳮
194,入,入二十二,昔,3671,清,C,3,七,役,1,𥄎
194,入,入二十二,昔,3671,清,C,3,七,役,2,𢔠
195,入,入二十三,錫,3672,心,O,4,先,擊,1,錫
195,入,入二十三,錫,3672,心,O,4,先,擊,2,析
195,入,入二十三,錫,3672,心,O,4,先,擊,3,㭊
195,入,入二十三,錫,3672,心,O,4,先,擊,4,裼
195,入,入二十三,錫,3672,心,O,4,先,擊,5,皙
195,入,入二十三,錫,3672,心,O,4,先,擊,6,緆
195,入,入二十三,錫,3672,心,O,4,先,擊,7,𪎥
195,入,入二十三,錫,3672,心,O,4,先,擊,8,蜥
195,入,入二十三,錫,3672,心,O,4,先,擊,9,菥
195,入,入二十三,錫,3672,心,O,4,先,擊,10,淅
195,入,入二十三,錫,3672,心,O,4,先,擊,11,惁
195,入,入二十三,錫,3672,心,O,4,先,擊,12,𧊸
195,入,入二十三,錫,3672,心,O,4,先,擊,13,㱤
195,入,入二十三,錫,3673,見,O,4,古,歷,1,激
195,入,入二十三,錫,3673,見,O,4,古,歷,2,擊
195,入,入二十三,錫,3673,見,O,4,古,歷,3,墼
195,入,入二十三,錫,3673,見,O,4,古,歷,4,轚
195,入,入二十三,錫,3673,見,O,4,古,歷,5,獥
195,入,入二十三,錫,3673,見,O,4,古,歷,6,㰾
195,入,入二十三,錫,3673,見,O,4,古,歷,7,𦼷
195,入,入二十三,錫,3673,見,O,4,古,歷,8,𡫀
195,入,入二十三,錫,3673,見,O,4,古,歷,9,鸄
195,入,入二十三,錫,3674,滂,O,4,普,擊,1,霹
195,入,入二十三,錫,3674,滂,O,4,普,擊,2,劈
195,入,入二十三,錫,3674,滂,O,4,普,擊,3,澼
195,入,入二十三,錫,3674,滂,O,4,普,擊,4,憵
195,入,入二十三,錫,3674,滂,O,4,普,擊,5,䤨
195,入,入二十三,錫,3674,滂,O,4,普,擊,6,癖
195,入,入二十三,錫,3674,滂,O,4,普,擊,7,僻
195,入,入二十三,錫,3675,來,O,4,郎,擊,1,靂
195,入,入二十三,錫,3675,來,O,4,郎,擊,2,䟐
195,入,入二十三,錫,3675,來,O,4,郎,擊,3,酈
195,入,入二十三,錫,3675,來,O,4,郎,擊,4,癧
195,入,入二十三,錫,3675,來,O,4,郎,擊,5,轢
195,入,入二十三,錫,3675,來,O,4,郎,擊,6,鎘
195,入,入二十三,錫,3675,來,O,4,郎,擊,7,䥶
195,入,入二十三,錫,3675,來,O,4,郎,擊,8,礫
195,入,入二十三,錫,3675,來,O,4,郎,擊,9,瓅
195,入,入二十三,錫,3675,來,O,4,郎,擊,10,秝
195,入,入二十三,錫,3675,來,O,4,郎,擊,11,櫪
195,入,入二十三,錫,3675,來,O,4,郎,擊,12,䍽
195,入,入二十三,錫,3675,來,O,4,郎,擊,13,櫟
195,入,入二十三,錫,3675,來,O,4,郎,擊,14,𩽏
195,入,入二十三,錫,3675,來,O,4,郎,擊,15,歷
195,入,入二十三,錫,3675,來,O,4,郎,擊,16,曆
195,入,入二十三,錫,3675,來,O,4,郎,擊,17,藶
195,入,入二十三,錫,3675,來,O,4,郎,擊,18,瀝
195,入,入二十三,錫,3675,來,O,4,郎,擊,19,磿
195,入,入二十三,錫,3675,來,O,4,郎,擊,20,寥
195,入,入二十三,錫,3675,來,O,4,郎,擊,21,鬲
195,入,入二十三,錫,3675,來,O,4,郎,擊,22,㽁
195,入,入二十三,錫,3675,來,O,4,郎,擊,23,蒚
195,入,入二十三,錫,3675,來,O,4,郎,擊,24,皪
195,入,入二十三,錫,3675,來,O,4,郎,擊,25,𥌮
195,入,入二十三,錫,3675,來,O,4,郎,擊,26,䍥
195,入,入二十三,錫,3675,來,O,4,郎,擊,27,躒
195,入,入二十三,錫,3675,來,O,4,郎,擊,28,䟏
195,入,入二十三,錫,3675,來,O,4,郎,擊,29,𪙽
195,入,入二十三,錫,3675,來,O,4,郎,擊,30,𤩚
195,入,入二十三,錫,3675,來,O,4,郎,擊,31,厤
195,入,入二十三,錫,3675,來,O,4,郎,擊,32,攊
195,入,入二十三,錫,3675,來,O,4,郎,擊,33,䮥
195,入,入二十三,錫,3675,來,O,4,郎,擊,34,𧙉
195,入,入二十三,錫,3675,來,O,4,郎,擊,35,䤙
195,入,入二十三,錫,3675,來,O,4,郎,擊,36,𡳸
195,入,入二十三,錫,3675,來,O,4,郎,擊,37,𦠓
195,入,入二十三,錫,3675,來,O,4,郎,擊,38,𨢌
195,入,入二十三,錫,3675,來,O,4,郎,擊,39,㔏
195,入,入二十三,錫,3675,來,O,4,郎,擊,40,𪅼
195,入,入二十三,錫,3675,來,O,4,郎,擊,41,觻
195,入,入二十三,錫,3675,來,O,4,郎,擊,42,𥽗
195,入,入二十三,錫,3675,來,O,4,郎,擊,43,擽
195,入,入二十三,錫,3675,來,O,4,郎,擊,44,濼
195,入,入二十三,錫,3675,來,O,4,郎,擊,45,蚸
195,入,入二十三,錫,3676,端,O,4,都,歷,1,的
195,入,入二十三,錫,3676,端,O,4,都,歷,2,適
195,入,入二十三,錫,3676,端,O,4,都,歷,3,嫡
195,入,入二十三,錫,3676,端,O,4,都,歷,4,甋
195,入,入二十三,錫,3676,端,O,4,都,歷,5,靮
195,入,入二十三,錫,3676,端,O,4,都,歷,6,鏑
195,入,入二十三,錫,3676,端,O,4,都,歷,7,馰
195,入,入二十三,錫,3676,端,O,4,都,歷,8,滴
195,入,入二十三,錫,3676,端,O,4,都,歷,9,肑
195,入,入二十三,錫,3676,端,O,4,都,歷,10,弔
195,入,入二十三,錫,3676,端,O,4,都,歷,11,芍
195,入,入二十三,錫,3676,端,O,4,都,歷,12,蹢
195,入,入二十三,錫,3676,端,O,4,都,歷,13,䶂
195,入,入二十三,錫,3676,端,O,4,都,歷,14,玓
195,入,入二十三,錫,3676,端,O,4,都,歷,15,樀
195,入,入二十三,錫,3676,端,O,4,都,歷,16,𪄱
195,入,入二十三,錫,3676,端,O,4,都,歷,17,𦉹
195,入,入二十三,錫,3676,端,O,4,都,歷,18,𥕐
195,入,入二十三,錫,3676,端,O,4,都,歷,19,𥐝
195,入,入二十三,錫,3676,端,O,4,都,歷,20,扚
195,入,入二十三,錫,3676,端,O,4,都,歷,21,𣂉
195,入,入二十三,錫,3676,端,O,4,都,歷,22,啇
195,入,入二十三,錫,3676,端,O,4,都,歷,23,魡
195,入,入二十三,錫,3676,端,O,4,都,歷,24,㣿
195,入,入二十三,錫,3676,端,O,4,都,歷,25,𨑩
195,入,入二十三,錫,3676,端,O,4,都,歷,26,杓
195,入,入二十三,錫,3677,匣,O,4,胡,狄,1,檄
195,入,入二十三,錫,3677,匣,O,4,胡,狄,2,覡
195,入,入二十三,錫,3677,匣,O,4,胡,狄,3,薂
195,入,入二十三,錫,3677,匣,O,4,胡,狄,4,𪕯
195,入,入二十三,錫,3677,匣,O,4,胡,狄,5,鸄
195,入,入二十三,錫,3677,匣,O,4,胡,狄,6,獥
195,入,入二十三,錫,3677,匣,O,4,胡,狄,7,椺
195,入,入二十三,錫,3677,匣,O,4,胡,狄,8,䚫
195,入,入二十三,錫,3678,疑,O,4,五,歷,1,鷁
195,入,入二十三,錫,3678,疑,O,4,五,歷,2,鶂
195,入,入二十三,錫,3678,疑,O,4,五,歷,3,艗
195,入,入二十三,錫,3678,疑,O,4,五,歷,4,𠩫
195,入,入二十三,錫,3678,疑,O,4,五,歷,5,虉
195,入,入二十三,錫,3679,定,O,4,徒,歷,1,荻
195,入,入二十三,錫,3679,定,O,4,徒,歷,2,狄
195,入,入二十三,錫,3679,定,O,4,徒,歷,3,敵
195,入,入二十三,錫,3679,定,O,4,徒,歷,4,籊
195,入,入二十三,錫,3679,定,O,4,徒,歷,5,翟
195,入,入二十三,錫,3679,定,O,4,徒,歷,6,迪
195,入,入二十三,錫,3679,定,O,4,徒,歷,7,覿
195,入,入二十三,錫,3679,定,O,4,徒,歷,8,𧠫
195,入,入二十三,錫,3679,定,O,4,徒,歷,9,笛
195,入,入二十三,錫,3679,定,O,4,徒,歷,10,篴
195,入,入二十三,錫,3679,定,O,4,徒,歷,11,糴
195,入,入二十三,錫,3679,定,O,4,徒,歷,12,籴
195,入,入二十三,錫,3679,定,O,4,徒,歷,13,邮
195,入,入二十三,錫,3679,定,O,4,徒,歷,14,滌
195,入,入二十三,錫,3679,定,O,4,徒,歷,15,蓧
195,入,入二十三,錫,3679,定,O,4,徒,歷,16,蔋
195,入,入二十三,錫,3679,定,O,4,徒,歷,17,踧
195,入,入二十三,錫,3679,定,O,4,徒,歷,18,䌦
195,入,入二十三,錫,3679,定,O,4,徒,歷,19,𩷎
195,入,入二十三,錫,3679,定,O,4,徒,歷,20,䵂
195,入,入二十三,錫,3679,定,O,4,徒,歷,21,樀
195,入,入二十三,錫,3679,定,O,4,徒,歷,22,頔
195,入,入二十三,錫,3679,定,O,4,徒,歷,23,梑
195,入,入二十三,錫,3679,定,O,4,徒,歷,24,䊮
195,入,入二十三,錫,3679,定,O,4,徒,歷,25,䨤
195,入,入二十三,錫,3679,定,O,4,徒,歷,26,㹍
195,入,入二十三,錫,3679,定,O,4,徒,歷,27,苖
195,入,入二十三,錫,3679,定,O,4,徒,歷,28,滷
195,入,入二十三,錫,3679,定,O,4,徒,歷,29,㣙
195,入,入二十三,錫,3680,透,O,4,他,歷,1,逖
195,入,入二十三,錫,3680,透,O,4,他,歷,2,逷
195,入,入二十三,錫,3680,透,O,4,他,歷,3,倜
195,入,入二十三,錫,3680,透,O,4,他,歷,4,趯
195,入,入二十三,錫,3680,透,O,4,他,歷,5,䢰
195,入,入二十三,錫,3680,透,O,4,他,歷,6,剔
195,入,入二十三,錫,3680,透,O,4,他,歷,7,𠜓
195,入,入二十三,錫,3680,透,O,4,他,歷,8,詆
195,入,入二十三,錫,3680,透,O,4,他,歷,9,惕
195,入,入二十三,錫,3680,透,O,4,他,歷,10,䯜
195,入,入二十三,錫,3680,透,O,4,他,歷,11,硩
195,入,入二十三,錫,3680,透,O,4,他,歷,12,摘
195,入,入二十三,錫,3680,透,O,4,他,歷,13,踢
195,入,入二十三,錫,3680,透,O,4,他,歷,14,䚐
195,入,入二十三,錫,3680,透,O,4,他,歷,15,𩮜
195,入,入二十三,錫,3680,透,O,4,他,歷,16,𤈥
195,入,入二十三,錫,3680,透,O,4,他,歷,17,蓨
195,入,入二十三,錫,3680,透,O,4,他,歷,18,籊
195,入,入二十三,錫,3680,透,O,4,他,歷,19,悐
195,入,入二十三,錫,3680,透,O,4,他,歷,20,𢞒
195,入,入二十三,錫,3680,透,O,4,他,歷,21,𥉈
195,入,入二十三,錫,3681,精,O,4,則,歷,1,績
195,入,入二十三,錫,3681,精,O,4,則,歷,2,勣
195,入,入二十三,錫,3681,精,O,4,則,歷,3,樍
195,入,入二十三,錫,3681,精,O,4,則,歷,4,𪄸
195,入,入二十三,錫,3682,溪,O,4,苦,擊,1,燩
195,入,入二十三,錫,3682,溪,O,4,苦,擊,2,𢶡
195,入,入二十三,錫,3682,溪,O,4,苦,擊,3,𣪠
195,入,入二十三,錫,3682,溪,O,4,苦,擊,4,喫
195,入,入二十三,錫,3682,溪,O,4,苦,擊,5,𠿊
195,入,入二十三,錫,3682,溪,O,4,苦,擊,6,𥍰
195,入,入二十三,錫,3682,溪,O,4,苦,擊,7,𢿣
195,入,入二十三,錫,3682,溪,O,4,苦,擊,8,𢞒
195,入,入二十三,錫,3682,溪,O,4,苦,擊,9,䍊
195,入,入二十三,錫,3683,泥,O,4,奴,歷,1,惄
195,入,入二十三,錫,3683,泥,O,4,奴,歷,2,𧖷
195,入,入二十三,錫,3683,泥,O,4,奴,歷,3,溺
195,入,入二十三,錫,3683,泥,O,4,奴,歷,4,愵
195,入,入二十三,錫,3684,從,O,4,前,歷,1,寂
195,入,入二十三,錫,3684,從,O,4,前,歷,2,𡧘
195,入,入二十三,錫,3684,從,O,4,前,歷,3,𡧯
195,入,入二十三,錫,3684,從,O,4,前,歷,4,𠴫
195,入,入二十三,錫,3684,從,O,4,前,歷,5,䚐
195,入,入二十三,錫,3685,明,O,4,莫,狄,1,覓
195,入,入二十三,錫,3685,明,O,4,莫,狄,2,覛
195,入,入二十三,錫,3685,明,O,4,莫,狄,3,幎
195,入,入二十三,錫,3685,明,O,4,莫,狄,4,幦
195,入,入二十三,錫,3685,明,O,4,莫,狄,5,𧜀
195,入,入二十三,錫,3685,明,O,4,莫,狄,6,䮭
195,入,入二十三,錫,3685,明,O,4,莫,狄,7,糸
195,入,入二十三,錫,3685,明,O,4,莫,狄,8,鼏
195,入,入二十三,錫,3685,明,O,4,莫,狄,9,羃
195,入,入二十三,錫,3685,明,O,4,莫,狄,10,汨
195,入,入二十三,錫,3685,明,O,4,莫,狄,11,㵋
195,入,入二十三,錫,3685,明,O,4,莫,狄,12,漞
195,入,入二十三,錫,3685,明,O,4,莫,狄,13,冂
195,入,入二十三,錫,3685,明,O,4,莫,狄,14,䖑
195,入,入二十三,錫,3685,明,O,4,莫,狄,15,蓂
195,入,入二十三,錫,3685,明,O,4,莫,狄,16,𧱻
195,入,入二十三,錫,3685,明,O,4,莫,狄,17,覭
195,入,入二十三,錫,3685,明,O,4,莫,狄,18,䌐
195,入,入二十三,錫,3685,明,O,4,莫,狄,19,𪒄
195,入,入二十三,錫,3685,明,O,4,莫,狄,20,䈿
195,入,入二十三,錫,3685,明,O,4,莫,狄,21,濗
195,入,入二十三,錫,3685,明,O,4,莫,狄,22,𧐎
195,入,入二十三,錫,3685,明,O,4,莫,狄,23,塓
195,入,入二十三,錫,3686,並,O,4,扶,歷,1,甓
195,入,入二十三,錫,3686,並,O,4,扶,歷,2,鷿
195,入,入二十三,錫,3686,並,O,4,扶,歷,3,椑
195,入,入二十三,錫,3686,並,O,4,扶,歷,4,㱸
195,入,入二十三,錫,3687,幫,O,4,北,激,1,壁
195,入,入二十三,錫,3687,幫,O,4,北,激,2,鼊
195,入,入二十三,錫,3687,幫,O,4,北,激,3,繴
195,入,入二十三,錫,3687,幫,O,4,北,激,4,廦
195,入,入二十三,錫,3687,幫,O,4,北,激,5,綼
195,入,入二十三,錫,3687,幫,O,4,北,激,6,𧲜
195,入,入二十三,錫,3688,溪,C,4,苦,鶪,1,闃
195,入,入二十三,錫,3688,溪,C,4,苦,鶪,2,䠐
195,入,入二十三,錫,3689,見,C,4,古,闃,1,郹
195,入,入二十三,錫,3689,見,C,4,古,闃,2,狊
195,入,入二十三,錫,3689,見,C,4,古,闃,3,鶪
195,入,入二十三,錫,3689,見,C,4,古,闃,4,湨
